Aeretes_melanopterus,-0.147224341,-0.023512424,-0.140281424,0.008184952,-0.113277228,-0.016652747,-0.075670537,-0.025055296,-0.065137923,0.014163067,-0.040713476,0.014074409,0.080931064,0.093373394,0.107288343,0.05324892,0.120343382,0.043625104,0.093025544,-0.066810102,0.121242719,0.037673004,-0.081662346,0.012982131,-0.012320418,-0.059833981,-0.020970575,0.014562913,-0.13849085,0.009920301,-0.135394896,0.008857283,-0.132499029,0.008384016,-0.130074026,0.006426638,-0.127681821,0.0035549,-0.124182953,0.00122848,-0.119524035,0.000109808,-0.11445239,-0.000552554,-0.109443262,0.00051739,-0.104846116,0.003330234,-0.101035272,0.007336082,-0.099968748,0.013159552,-0.096451149,0.016879563,-0.089982631,0.015200366,-0.159406208,-0.009846439,-0.153858076,-0.020958779,-0.146065087,-0.031037214,-0.136534136,-0.038503441,-0.126420438,-0.04504845,-0.115564653,-0.050205833,-0.104591026,-0.054985472,-0.093320776,-0.058765763,-0.081604162,-0.061020285,-0.069508716,-0.061765209,-0.057196471,-0.061215374,-0.044920862,-0.059995991,-0.033145103,-0.057581557,-0.02217503,-0.056055566,-0.014454801,0.019770605,-0.008239035,0.026528945,-0.001250849,0.033207242,0.005751664,0.040105481,0.011877871,0.047875657,0.018045397,0.055603676,0.023678071,0.063569251,0.028594001,0.071716236,0.034851444,0.078541784,0.041628675,0.084671886,0.049143684,0.089808429,0.057599351,0.093694567,0.066916487,0.095981086,0.076042369,0.097213412,0.075244433,0.089117206,0.068436586,0.086092755,0.062062267,0.082345856,0.057131644,0.077861098,0.055044395,0.072147614,0.055959475,0.065835405,0.059507828,0.059680611,0.063861316,0.054071138,0.069542701,0.050479764,0.075953033,0.048426878,0.082603854,0.047340749,0.089341068,0.048019503,0.095983393,0.048857944,0.102169102,0.050378847,0.109271221,0.033058174,0.102557001,0.028522724,0.095837506,0.023276536,0.089093887,0.018017165,0.083074776,0.012269003,0.077980662,0.006057585,0.07405838,-0.000659429,0.072716098,-0.008504714,0.073626936,-0.01743125,0.075222813,-0.027168463,0.078884516,-0.036755032,0.082292548,-0.046199994,0.085698333,-0.05452491,0.088894351,-0.061107653,0.089060644,-0.075875991,0.082845728,-0.081391552,0.075629808,-0.085984084,0.067653699,-0.089895167,0.058779127,-0.092342716,0.049539363,-0.09393673,0.040321098,-0.094890148,0.031475445,-0.094070729,0.023548869,-0.091253538,0.01673774,-0.087014639,0.011292778,-0.081300707,0.007012878,-0.074524916,0.001722843,-0.0685731,-0.005089335,-0.064129382
Aeromys_tephromelas,-0.149535151,-0.030460513,-0.153721609,0.003249341,-0.117795108,-0.016898629,-0.067847343,-0.020203985,-0.064992515,0.017711114,-0.044021886,0.016453578,0.07587001,0.083898973,0.106298286,0.049361372,0.120553741,0.038878622,0.090483294,-0.056738353,0.120853855,0.030379318,-0.076989977,0.019664051,-0.021637382,-0.054252796,-0.015509493,0.015763718,-0.153499124,0.007084817,-0.148863253,0.007910525,-0.144087846,0.008303924,-0.139287906,0.006942798,-0.13479604,0.003853397,-0.129843801,0.000769661,-0.12412019,-0.00204732,-0.117313433,-0.003371488,-0.109876899,-0.003347227,-0.102548465,-0.001344098,-0.096405156,0.003025901,-0.092306414,0.009526986,-0.089357887,0.016423459,-0.083667431,0.019098782,-0.158498795,-0.026618506,-0.153289711,-0.031014214,-0.146979922,-0.035932496,-0.138999525,-0.041494051,-0.12934267,-0.046108371,-0.11817894,-0.049164397,-0.106174972,-0.050865893,-0.093936099,-0.051258871,-0.08197481,-0.050885427,-0.070627922,-0.050244115,-0.060042327,-0.049128156,-0.050021045,-0.048464894,-0.040373072,-0.04885596,-0.030953369,-0.05064358,-0.008779004,0.020829375,-0.002884139,0.027105999,0.002420348,0.034112661,0.007122649,0.041647252,0.012369713,0.048700397,0.018072876,0.055145692,0.024441448,0.060689715,0.030953302,0.065926765,0.03762277,0.070676361,0.044315261,0.074976484,0.051028107,0.078661159,0.057681376,0.081815487,0.064410735,0.084131153,0.071225194,0.085517174,0.072568312,0.080912124,0.068254532,0.078450097,0.064913337,0.075001213,0.062689493,0.070954828,0.061836884,0.066543353,0.062787865,0.061960318,0.065928219,0.057756482,0.070503248,0.054342967,0.075664796,0.051949832,0.081062022,0.050529458,0.086598183,0.049734399,0.092088882,0.048950828,0.097407988,0.048492017,0.102272902,0.048191478,0.11098732,0.027713913,0.10532847,0.02514049,0.099857313,0.021648837,0.09452954,0.017502417,0.089437404,0.012711375,0.0845161,0.007484716,0.080260609,0.001420614,0.077273492,-0.005698412,0.075941828,-0.01381568,0.076818594,-0.022567555,0.079420879,-0.031281868,0.082607897,-0.03943242,0.085323311,-0.046505943,0.087764044,-0.05175791,0.087854981,-0.066686654,0.08299654,-0.074025859,0.07697744,-0.080575743,0.069780418,-0.08613596,0.06147281,-0.090246687,0.052476544,-0.092837028,0.043013177,-0.093481126,0.033497265,-0.091806884,0.024568904,-0.087860565,0.016360409,-0.082482423,0.008695838,-0.076327243,0.001222976,-0.070035023,-0.006258203,-0.064033496,-0.0139449,-0.05868995
Ammospermophilus_harrisii,-0.152563242,-0.023656291,-0.162686126,0.013549929,-0.118607051,-0.011915976,-0.082879945,-0.008817912,-0.06933808,0.015136195,-0.046626992,0.01628975,0.081885136,0.072951197,0.10893936,0.046437093,0.131264072,0.037930492,0.106325447,-0.036439585,0.133148783,0.030047338,-0.082032716,0.016507398,-0.006473954,-0.051117118,-0.019204238,0.017621303,-0.164793473,0.019339958,-0.158525238,0.016675453,-0.152685635,0.013565658,-0.148168082,0.008862203,-0.142704998,0.00537055,-0.136188751,0.003561136,-0.129020906,0.002822661,-0.121673206,0.002529708,-0.114530965,0.002700172,-0.107916233,0.003866848,-0.102263295,0.006578092,-0.097926888,0.010775484,-0.094285751,0.015372949,-0.088590186,0.016525378,-0.165915461,-0.016434412,-0.15954523,-0.024691329,-0.15115844,-0.031885723,-0.141228506,-0.037718109,-0.130329308,-0.041886148,-0.119195011,-0.045306018,-0.108019791,-0.048267572,-0.096584883,-0.050408205,-0.084571403,-0.051215307,-0.071902292,-0.051121864,-0.058644493,-0.050426372,-0.045080118,-0.049196361,-0.031579879,-0.04789359,-0.018484767,-0.048036354,-0.0119534,0.020353508,-0.005481072,0.024175408,0.000589624,0.028823677,0.006599247,0.033867569,0.012479401,0.039372662,0.018531404,0.045041212,0.024750367,0.05083867,0.030955002,0.056884729,0.037622304,0.06260555,0.044913613,0.067669179,0.052834544,0.071861091,0.061182559,0.075119781,0.069772968,0.076852069,0.07790866,0.076928968,0.076949588,0.07028248,0.070943497,0.068359908,0.065305588,0.064875872,0.06045771,0.06045472,0.05690469,0.055624684,0.055945378,0.05032917,0.057485304,0.045642185,0.061816618,0.042918575,0.067951532,0.042103152,0.074773165,0.042180984,0.081885705,0.042268305,0.089046524,0.042746653,0.096147485,0.043499409,0.102902052,0.044530844,0.116729473,0.027612353,0.108365114,0.023472161,0.100149924,0.018180677,0.091777824,0.012548779,0.083406664,0.0067024,0.075424621,0.000557128,0.068598351,-0.006264441,0.063749753,-0.013729501,0.061582324,-0.021377812,0.063826496,-0.028661701,0.069241715,-0.034809004,0.076708364,-0.038615794,0.085862723,-0.038143864,0.096269306,-0.035334013,0.101750902,-0.043941635,0.093873187,-0.051618745,0.085772746,-0.059676824,0.078192889,-0.067953741,0.071141968,-0.076104602,0.063849154,-0.08284013,0.055624466,-0.08689673,0.046852586,-0.087884173,0.038441777,-0.086223036,0.031015732,-0.081511861,0.024270685,-0.075132112,0.017069019,-0.068707943,0.009640387,-0.062278714,0.001954531,-0.056160837
Ammospermophilus_interpres,-0.153397561,-0.023457256,-0.165211452,0.017189084,-0.122942518,-0.008761995,-0.080767316,-0.011855747,-0.070373134,0.012837431,-0.047750588,0.012632497,0.084417815,0.077776303,0.109423624,0.048280244,0.131730957,0.03973573,0.101358,-0.040512874,0.132335338,0.028780902,-0.081541344,0.013658371,0.00024788,-0.051054046,-0.019354184,0.014630749,-0.165922487,0.022303756,-0.160792756,0.019898378,-0.156164559,0.015828156,-0.151585033,0.011292663,-0.145956248,0.007923454,-0.139591398,0.005423896,-0.132597002,0.003861572,-0.125215065,0.002929865,-0.117644933,0.002943695,-0.110211157,0.00371716,-0.103446344,0.005201697,-0.098042607,0.00832927,-0.093695043,0.012603256,-0.087841028,0.0138178,-0.166810567,-0.01575057,-0.159630187,-0.024573454,-0.150938624,-0.031539006,-0.140854982,-0.036693719,-0.129817289,-0.040926039,-0.118229772,-0.044901465,-0.106178076,-0.048383595,-0.093560196,-0.050532251,-0.080405539,-0.051105251,-0.066790834,-0.050642459,-0.05286986,-0.049333121,-0.038868423,-0.047685263,-0.025037404,-0.046722213,-0.011708776,-0.04763952,-0.01238033,0.0179606,-0.006103045,0.021987256,-0.000237952,0.02673561,0.005486143,0.031938331,0.011208675,0.037519768,0.017128889,0.043345857,0.023410913,0.049262996,0.030075099,0.055232576,0.037165853,0.061165389,0.044828524,0.066782274,0.053062836,0.071939169,0.061937016,0.076266357,0.071064042,0.079559878,0.079899535,0.080911541,0.078578242,0.073701378,0.071959858,0.07023115,0.065509988,0.065875625,0.059780684,0.061166847,0.055794925,0.055988603,0.054590542,0.050471236,0.056035404,0.045722478,0.060308944,0.043110381,0.066597841,0.042868842,0.073698171,0.0429667,0.081098332,0.043124565,0.088536426,0.043610473,0.095888681,0.04458114,0.103046517,0.045876286,0.11583878,0.025817777,0.107285129,0.021053677,0.098582395,0.015894026,0.089900629,0.010543804,0.081417554,0.005075738,0.073524113,-0.000604207,0.067037164,-0.007053995,0.062570446,-0.014173411,0.060869917,-0.021788233,0.06217185,-0.029127052,0.067002044,-0.035161185,0.073757754,-0.039629716,0.082270342,-0.041002961,0.091941181,-0.040222135,0.097070902,-0.047707562,0.090400693,-0.054945342,0.083351689,-0.061983307,0.076861504,-0.06912469,0.07084934,-0.076034637,0.064566965,-0.081564594,0.057712506,-0.084836834,0.050772804,-0.085484347,0.044188826,-0.082276007,0.037495285,-0.077384004,0.030350102,-0.072319076,0.022868796,-0.067287398,0.015501559,-0.061828114,0.008099646,-0.056275607
Ammospermophilus_leucurus,-0.152244916,-0.023323447,-0.16423539,0.013643174,-0.120889703,-0.011412635,-0.076125734,-0.011365337,-0.068648223,0.015828973,-0.047895808,0.015793409,0.084735441,0.075983416,0.110054683,0.049205683,0.130351551,0.040085575,0.107699046,-0.035215328,0.132287838,0.028951919,-0.081978652,0.016365006,-0.007731973,-0.049896957,-0.020721472,0.016143389,-0.166140458,0.018930279,-0.159936517,0.017074425,-0.154432564,0.01393605,-0.149297179,0.010268199,-0.144015766,0.006747486,-0.137961182,0.004405981,-0.131221402,0.003175364,-0.124103073,0.002585008,-0.116825249,0.002787522,-0.10976988,0.00391838,-0.103608496,0.006286311,-0.098874215,0.01018854,-0.094703259,0.014438547,-0.08877004,0.015984463,-0.167241698,-0.015868542,-0.159211883,-0.024109731,-0.150036952,-0.03154273,-0.13966151,-0.037239195,-0.128250004,-0.041431384,-0.116227037,-0.044762729,-0.103967299,-0.04768786,-0.091504439,-0.049320816,-0.078974377,-0.049599076,-0.066532281,-0.049053408,-0.054278583,-0.048090771,-0.042251035,-0.0470285,-0.030443669,-0.046572675,-0.018835583,-0.047309009,-0.01357764,0.018665293,-0.006980663,0.021950359,-0.000841558,0.026249465,0.005065886,0.031284551,0.011083685,0.036692145,0.017293722,0.042363009,0.023635484,0.048344088,0.030192584,0.054498021,0.037173847,0.060583689,0.044723855,0.066269238,0.052988334,0.071169345,0.061905201,0.075035124,0.071034314,0.077858465,0.079932592,0.078757188,0.07946076,0.071761246,0.072692579,0.069022747,0.06641772,0.064943699,0.060929915,0.060306849,0.057156524,0.055092619,0.055740269,0.049696236,0.057043606,0.045247429,0.061475316,0.043093938,0.067937506,0.042976935,0.075155713,0.043558788,0.082626116,0.044258634,0.090101194,0.044800666,0.097381488,0.045340289,0.104236935,0.046494761,0.116042223,0.02684353,0.10757298,0.022915575,0.099158162,0.017829876,0.090507658,0.012368486,0.081830929,0.006609436,0.073559943,0.000482033,0.066505823,-0.006363882,0.061324474,-0.013615386,0.05947308,-0.021259088,0.061843196,-0.028500007,0.067922598,-0.034185873,0.07613134,-0.037575374,0.085919998,-0.036573975,0.09696887,-0.033712265,0.102975204,-0.043024443,0.094548968,-0.051160247,0.085741435,-0.059877036,0.077473085,-0.068896675,0.069838061,-0.077780766,0.062866947,-0.085782121,0.055260756,-0.090960055,0.046896361,-0.091996704,0.038815282,-0.089204282,0.031562114,-0.083082767,0.024230888,-0.075915711,0.016447189,-0.068780742,0.008506442,-0.061776922,0.000509647,-0.055236399
Atlantoxerus_getulus,-0.146614311,-0.024637638,-0.158983975,0.015588087,-0.115184829,-0.010932557,-0.077639541,-0.01986251,-0.075310623,0.018106863,-0.050786005,0.019147246,0.066492532,0.075736694,0.106726121,0.053107828,0.124777637,0.048760737,0.104587489,-0.056238065,0.129317443,0.031158752,-0.088269001,0.017945653,-0.01038451,-0.051435688,-0.016547562,0.019952907,-0.160663454,0.019813796,-0.155108585,0.01813595,-0.150568995,0.014784313,-0.145806594,0.011461793,-0.140635078,0.008461777,-0.13500966,0.006152914,-0.12902443,0.005286299,-0.123164033,0.005536528,-0.117761556,0.006660049,-0.112890853,0.00830999,-0.108695055,0.010766098,-0.104918423,0.01363795,-0.100749447,0.016227443,-0.094889505,0.017220339,-0.166423041,-0.013311232,-0.155818682,-0.024582419,-0.143477994,-0.032729309,-0.131906931,-0.038117812,-0.120462168,-0.041553425,-0.1092673,-0.043909529,-0.098375058,-0.045759878,-0.08764628,-0.046992898,-0.076923942,-0.047502468,-0.066079576,-0.047309901,-0.0550384,-0.047080961,-0.043825918,-0.046582735,-0.032537139,-0.046539033,-0.021331104,-0.048314193,-0.009054893,0.023148321,-0.002894484,0.027161176,0.002501396,0.031660774,0.007150728,0.036697657,0.011320376,0.042052297,0.015579687,0.047306745,0.019936301,0.052485847,0.024599802,0.057446388,0.029543502,0.062225248,0.035025119,0.066546898,0.040857444,0.070566243,0.047138816,0.073981589,0.053900142,0.076530773,0.061183655,0.078026099,0.063048419,0.072543218,0.058548738,0.069794181,0.055185258,0.065872395,0.053107088,0.061265517,0.052214897,0.05637114,0.053262186,0.05156828,0.056930666,0.04767427,0.062550094,0.045256228,0.069192854,0.044421403,0.076123543,0.044111755,0.083141995,0.044347307,0.090083658,0.045177001,0.09672917,0.04646147,0.102485747,0.049033695,0.116623375,0.028271576,0.110201242,0.023270412,0.103868961,0.017468708,0.09746053,0.011435482,0.091230414,0.005120571,0.085158481,-0.001291357,0.079878247,-0.00818704,0.075720801,-0.015499625,0.073446232,-0.023258025,0.074009367,-0.031222625,0.077475524,-0.038697942,0.082718196,-0.045156248,0.089762031,-0.049481178,0.09785178,-0.051793395,0.100651217,-0.06383456,0.094960279,-0.070202179,0.08864457,-0.075818857,0.081969195,-0.080671725,0.074873172,-0.084496561,0.067189334,-0.086727084,0.058727078,-0.086519871,0.049706115,-0.084163981,0.040697387,-0.080146704,0.03195743,-0.075247778,0.023325307,-0.070285851,0.014873044,-0.065201284,0.006425401,-0.060313751,-0.001978275,-0.055650798
Belomys_pearsonii,-0.153732977,-0.024352389,-0.156077817,0.007216735,-0.114342673,-0.019729884,-0.058978964,-0.01859318,-0.062450844,0.016991333,-0.041110788,0.016985932,0.074492305,0.084248326,0.103350658,0.047528607,0.11776283,0.036889374,0.106648626,-0.059043861,0.11591352,0.031648428,-0.075938414,0.015312732,-0.021617383,-0.049442408,-0.006543742,0.015687376,-0.154394057,0.009532266,-0.15120569,0.009180798,-0.146800682,0.007980876,-0.141800714,0.00577938,-0.137138519,0.001662208,-0.131845976,-0.002667776,-0.125006425,-0.005533697,-0.117452312,-0.007462214,-0.109634479,-0.007051955,-0.102500632,-0.004239907,-0.097160119,0.001100484,-0.093705378,0.007953454,-0.090449675,0.014371501,-0.083885787,0.016226358,-0.157022491,-0.024814953,-0.156065499,-0.026955761,-0.153847418,-0.031836907,-0.145870928,-0.038258829,-0.133579505,-0.041265295,-0.119585455,-0.043685417,-0.105217971,-0.045984087,-0.091066126,-0.046511944,-0.07775786,-0.046263512,-0.065761131,-0.045511514,-0.055214457,-0.044439898,-0.045776237,-0.044208644,-0.037218317,-0.044393364,-0.0293258,-0.045756383,-0.000789898,0.02094063,0.003707446,0.027239152,0.007665907,0.034027009,0.010275657,0.041475921,0.013330508,0.048793459,0.017819389,0.055303838,0.023334585,0.061090038,0.029060396,0.066742811,0.035204661,0.071872539,0.041894165,0.076146889,0.048627833,0.080103623,0.055370326,0.083516626,0.062346994,0.085591882,0.069545697,0.086001243,0.071787076,0.081475192,0.066587602,0.080157703,0.062548222,0.076918871,0.059994245,0.07236866,0.058670004,0.067343,0.059426003,0.062012885,0.062110901,0.056855111,0.066592146,0.052796802,0.071755358,0.049644245,0.077316696,0.047581918,0.083132733,0.046444118,0.088902726,0.045647861,0.094162555,0.044695849,0.098929446,0.0453717,0.106094832,0.027451654,0.100329465,0.024429657,0.094779459,0.020575673,0.08916624,0.016519827,0.083957849,0.011792347,0.079262559,0.006462221,0.075391184,0.000268645,0.073035824,-0.006898171,0.073090379,-0.015104834,0.07572172,-0.023867804,0.080998323,-0.032554346,0.087381696,-0.040944571,0.093659016,-0.048663607,0.099667522,-0.05483902,0.101575328,-0.067952262,0.094180536,-0.074954921,0.085462872,-0.081286185,0.076416614,-0.087865714,0.066145593,-0.092777807,0.055260285,-0.096121327,0.044154442,-0.097505717,0.033314742,-0.095747659,0.02337768,-0.091012039,0.014628351,-0.08418106,0.006513947,-0.076672606,-0.001055598,-0.068976271,-0.008150103,-0.061491138,-0.014754835,-0.054534927
Callosciurus_caniceps,-0.13898252,-0.035435322,-0.16261976,0.01246366,-0.111367687,-0.012646627,-0.077402496,-0.021285121,-0.073555719,0.02547967,-0.051718911,0.023351653,0.073299742,0.076145592,0.110650498,0.051140717,0.135350527,0.039384032,0.098339924,-0.053918063,0.134478114,0.023394509,-0.085289844,0.026656837,-0.014224069,-0.05388844,-0.030810299,0.021469959,-0.166961205,0.019818549,-0.159660007,0.01814597,-0.152587311,0.016009343,-0.146014754,0.013086524,-0.139433294,0.010338725,-0.132614773,0.008891405,-0.125786751,0.008498258,-0.11922726,0.008881313,-0.113187487,0.010071617,-0.10778585,0.012119384,-0.103085163,0.015149866,-0.099562049,0.019781025,-0.096482625,0.024783292,-0.091285711,0.02631709,-0.156322777,-0.028472161,-0.14530409,-0.036117759,-0.134254568,-0.041476811,-0.123648745,-0.045197372,-0.113417218,-0.04739923,-0.103627431,-0.048816869,-0.094216453,-0.049565737,-0.085029584,-0.049887098,-0.075858787,-0.049700121,-0.066502311,-0.048940783,-0.056798383,-0.048220044,-0.046704479,-0.048050727,-0.036172893,-0.048562112,-0.025198974,-0.050289222,-0.0240174,0.024742817,-0.017254412,0.028877179,-0.010674023,0.033672331,-0.00412204,0.038569797,0.002198331,0.043754399,0.008372929,0.049102888,0.014650164,0.054365262,0.021125183,0.059480889,0.027883422,0.064404028,0.034986482,0.069010077,0.042558957,0.073054362,0.050690035,0.076177063,0.059256548,0.078313954,0.067920934,0.079029864,0.069017236,0.072931791,0.063096707,0.070958182,0.058030608,0.067730171,0.054427824,0.063546455,0.052684212,0.058794552,0.052962834,0.054104331,0.056184827,0.05047549,0.062085493,0.048942041,0.069190577,0.04887911,0.076528978,0.04924089,0.083841649,0.049550297,0.09101394,0.04983928,0.097985835,0.049558856,0.104708771,0.04976992,0.120984123,0.022779008,0.113999705,0.019108074,0.107356155,0.014520577,0.101044431,0.009217308,0.094889054,0.003474051,0.089057977,-0.002720009,0.083842543,-0.009429313,0.079896182,-0.016811275,0.077131448,-0.024461895,0.076356789,-0.032063189,0.07793015,-0.038998666,0.081561707,-0.044741676,0.086621976,-0.048910787,0.092664029,-0.05129993,0.094816542,-0.061917187,0.089603738,-0.068614133,0.083356377,-0.074265302,0.076577838,-0.07915718,0.069271521,-0.083191943,0.061364735,-0.085821786,0.052970425,-0.087054204,0.044222593,-0.085831458,0.035647403,-0.082563644,0.027340031,-0.078089147,0.019033958,-0.073412686,0.010800615,-0.068482652,0.002630983,-0.063283447,-0.005724192,-0.058363155
Callosciurus_erythraeus,-0.140853806,-0.031369438,-0.157873464,0.013161121,-0.115935819,-0.012792132,-0.075271025,-0.021929366,-0.075026781,0.022133752,-0.050950703,0.022042076,0.065600707,0.076365815,0.107709293,0.05303116,0.130794806,0.045153089,0.09915015,-0.058524668,0.133525163,0.026225793,-0.088474501,0.024569186,-0.011053653,-0.053154632,-0.024967243,0.020285835,-0.159395068,0.017845479,-0.154598503,0.016601017,-0.149954581,0.015290492,-0.145511999,0.012915421,-0.140526052,0.010786992,-0.135056273,0.009314787,-0.129332743,0.008645402,-0.123519547,0.009013279,-0.117809937,0.009923864,-0.112449429,0.01156485,-0.107885417,0.014251328,-0.104753123,0.018790285,-0.101289754,0.023188317,-0.095419795,0.024288097,-0.159285042,-0.022231411,-0.148039626,-0.031692892,-0.136380502,-0.038312387,-0.125620009,-0.042590857,-0.115081197,-0.045459863,-0.104649189,-0.047540725,-0.094316738,-0.049116334,-0.084061321,-0.049948146,-0.073836054,-0.049697837,-0.063592358,-0.0489404,-0.053266907,-0.048262571,-0.042830742,-0.047824121,-0.032240717,-0.048094406,-0.021512121,-0.04962308,-0.017896715,0.023707885,-0.011105907,0.027872864,-0.004621325,0.032538274,0.00152716,0.037471905,0.007428734,0.042477415,0.013070987,0.047555389,0.018729269,0.052464987,0.024156286,0.057521636,0.029544916,0.062506451,0.035351213,0.066859387,0.041395469,0.070685267,0.047613096,0.073947945,0.053958324,0.07663863,0.060547692,0.078360499,0.063143592,0.072744116,0.059220011,0.070104888,0.056254949,0.066720907,0.05452529,0.062681637,0.054111095,0.05827878,0.055103571,0.054018453,0.058354021,0.050956563,0.063640127,0.050089302,0.069837575,0.050474164,0.07633078,0.050731958,0.082905205,0.051300206,0.089520217,0.051775093,0.096107961,0.051883998,0.102428962,0.052222896,0.120217024,0.024382258,0.113275181,0.021238576,0.107005767,0.016757938,0.10096902,0.011597933,0.09513988,0.005902246,0.089740862,-0.000430801,0.084736811,-0.007218812,0.080672658,-0.014573638,0.078130805,-0.022488603,0.077746514,-0.030657566,0.079544577,-0.038466369,0.083141947,-0.045305253,0.087943194,-0.050758469,0.093530345,-0.054676549,0.094773637,-0.066070572,0.08951954,-0.072410638,0.083362749,-0.077720413,0.076265897,-0.081802005,0.068560304,-0.0849546,0.06035658,-0.08687929,0.05172117,-0.087605922,0.042983221,-0.086570314,0.034763629,-0.083414127,0.027115496,-0.078692072,0.019685987,-0.073434783,0.012294537,-0.067994208,0.004628168,-0.062819702,-0.003166434,-0.057807915
Callosciurus_finlaysonii,-0.131467381,-0.036868957,-0.160071756,0.011931661,-0.117190533,-0.009951719,-0.079775258,-0.01263428,-0.075652382,0.026612294,-0.051773,0.024512029,0.065083226,0.076150958,0.111612737,0.051790508,0.136209292,0.043796922,0.098435016,-0.058599979,0.137393817,0.026737945,-0.08776831,0.027985429,-0.011853839,-0.050968356,-0.028411968,0.022935225,-0.163657725,0.018651076,-0.157581679,0.017837639,-0.151542692,0.016660681,-0.145832571,0.01453103,-0.140239244,0.01214332,-0.134665902,0.010637549,-0.129185898,0.010193431,-0.123743913,0.010488009,-0.118187476,0.011431409,-0.112619368,0.012963385,-0.107760383,0.016007999,-0.10421322,0.020836964,-0.100113476,0.025308443,-0.094246044,0.027215761,-0.149863395,-0.031402729,-0.137463697,-0.039329026,-0.126513612,-0.043945681,-0.117596083,-0.046289092,-0.109322092,-0.047845212,-0.101092416,-0.048903269,-0.09256639,-0.049641731,-0.083651559,-0.049784673,-0.074333259,-0.049520068,-0.064612483,-0.048524709,-0.054452196,-0.047412079,-0.043922331,-0.046530061,-0.033126464,-0.046091555,-0.022236603,-0.047010692,-0.021671595,0.026385447,-0.01489627,0.030215115,-0.008378165,0.034625959,-0.002154655,0.039378285,0.00383519,0.044283868,0.009577234,0.049320063,0.015400045,0.054122529,0.021190272,0.058910638,0.027109594,0.0634789,0.033244685,0.067662308,0.039549485,0.07142098,0.046132983,0.074476835,0.052863561,0.077092239,0.059765585,0.078697809,0.062731714,0.072494014,0.058643114,0.069984315,0.055316265,0.066884074,0.053496004,0.062940364,0.052949916,0.058695894,0.053947517,0.054647474,0.057579124,0.051753636,0.063456168,0.05059266,0.070362339,0.050607255,0.077500221,0.050989589,0.084732653,0.05129856,0.091973951,0.051444317,0.09910481,0.0510372,0.105944604,0.050924871,0.123614656,0.027241768,0.116488112,0.023484128,0.109578482,0.018415385,0.102644818,0.012692373,0.09565657,0.006544169,0.088958983,-0.000170599,0.082870999,-0.007496569,0.078005284,-0.015552358,0.074809276,-0.024200224,0.073764648,-0.032973957,0.075417577,-0.041160447,0.079297157,-0.0480865,0.084948349,-0.053168174,0.091617991,-0.056285917,0.094607594,-0.067322411,0.089435832,-0.074542442,0.083501475,-0.080554629,0.076702607,-0.085154242,0.069149951,-0.088461077,0.061179351,-0.090809792,0.05262283,-0.091409572,0.043710791,-0.090060754,0.035092621,-0.086424718,0.0269375,-0.081182029,0.019106655,-0.075184038,0.011265579,-0.069073085,0.003439947,-0.06291809,-0.004159476,-0.056657195
